,user_id,restaurant_id,actual_rating,recommended_rating,latitude,longitude
11837,zQTEbn5nWGPypxOf2uRPmg,Rj-7ymdw8aNZBRqGRAjR3Q,3.0,3.872936823279573,36.1275122369,-115.16886899100001
11839,0FMte0z-repSVWSJ_BaQTg,qParPpAesanzrvjhFV0PdQ,4.0,3.2533053165627925,36.1131443,-115.0656175
11841,haSh72Q0MsQZUpWPeVgp0Q,AYe8rS3qBPuLHSwNOZSbcA,4.0,3.8758709931971183,36.1450494098,-115.33282447059999
11843,aWDgbIaF0kgdQwOFG9xPTw,n_K2xa_nqzUqaUJa0S_5tQ,4.0,3.0939209217552253,36.125964,-115.1976
11845,p30VbeNZC6mzRUTL6lg69w,kABF0hYfAEnl166mn1zR1A,5.0,4.6687504946871465,36.0634970519,-115.24173279879999
11847,-rmPWXNPHznNuGBJXYQXHg,vl1aHp6pvnSmpoRQShWLjg,4.0,3.8730508817930085,36.156805373800005,-115.3341114173
11848,Gap65780O9PI3Ui7Zj6Avw,vZafOAECfChenbQjhlZQlA,4.0,3.0580979026830017,36.15583,-115.2322489
11851,Fv0e9RIV9jw5TX3ctA1WbA,RESDUcs7fIiihp38-d6_6g,4.0,3.775956467246016,36.116113,-115.176222
11852,37S80IUIfb8yMsSwWWDsFA,FLMxWQO-ckCQmGZhU9OQgw,4.0,3.2120004472489296,36.1178899374,-115.18939461120002
11853,EqXooCH8CV3yzATS-mZvaw,C2T7ecxqsVu99PhSqT3c3g,5.0,4.1397121777612735,36.2389331706,-115.18994152629999
11854,wai1J7wtI5Wp0DUwy3QG2w,0CB7YB1qRSWLQvMbHw3Fmw,3.0,3.5394414211660497,36.1300289,-115.2777727
11855,mUaLIwBQ4drDl8Ih-9rgjw,SAIrNOB4PtDA4gziNCucwg,5.0,4.428292658672539,36.143924215300004,-115.1917272624
11859,PKEzKWv_FktMm2mGPjwd0Q,qVO3l9Q0-KVQE7W9JL9ePw,4.0,3.690546902243673,36.127061,-115.241457
11862,zzPvEodjvLPe-5NvV0U_cg,C9ImzBi5fn742ZcAYDww2A,4.0,3.65189710512464,35.9949501,-115.2062178
11864,eQwM6edDeV43bBL2WjJL2Q,cJWbbvGmyhFiBpG_5hf5LA,4.0,3.7950680189106314,36.1077570331,-115.15169125700001
11865,YMgZqBUAddmFErxLtCfK_w,7njZaRjDXi8anBaGlGQu4g,3.0,2.9605860031441305,35.9990217,-115.20378329999998
11868,AyjqBovADgbskmLrIBOMlQ,nu1GQ_Q43JqzrWMZE_dE1Q,4.0,4.096178689863228,36.1168578154,-115.17432400790001
11869,7A7FOLZZKL0iokQVOAEbgA,qsJkjQoM3Hdg6Gtqp2S9_w,4.0,3.914783585540927,36.1471526137,-115.2999764308
11870,9ks-80ZxeCZWNObzEbW4-Q,W90h9VXUSdRz1_uJhweVPQ,4.0,3.3424841661594256,36.1044875,-115.1767584
11871,dOFyIGbyfB69VB4pnoKqQA,G80cs2ZxLzjUkMutWdXU1w,2.0,2.382381014202997,36.0226183337,-115.1243994525
11874,j9vih1KD2r-NLlaHfZPkRA,RESDUcs7fIiihp38-d6_6g,3.0,3.718148870666197,36.116113,-115.176222
11877,XFhyeDMz4MSYuub2hRVOpQ,jBh399TajGcH28Zo2J1pHw,4.0,4.433325286040968,36.1515318,-115.33301570000002
11879,BqbmLC9CgThBKGc-aNaeqA,FvVSy2r7_zDEhZWqLgjXNQ,5.0,4.612420469715024,36.1761018,-115.2602821
11881,tO8C0fsWJ_ylxNCQlITAPg,EAwh1OmG6t6p3nRaZOW_AA,3.0,3.9336264856490137,36.11299620000001,-115.1633962
11883,keBv05MsMFBd0Hu98vXThQ,2iTsRqUsPGRH1li1WVRvKQ,5.0,5.0,36.1678783157,-115.1406404749
11885,48Jn_3tJ8iGI-FotO7pWVw,pi4FLFEOn9AhNUxiLbBeHg,4.0,4.248964154157554,36.1255480744,-115.1944858752
11887,LInWMI8D5QKYBVJVS_uKTA,JNyho2P0jSk-0T30T3A0OQ,4.0,3.8907954208868887,36.0944116,-115.2973533
11888,KQ9TbTOBwC5PTX0HXq1Tng,w8RWhhuKxMiFCpvFvIQ3zg,4.0,3.740734934494117,36.1191259407,-115.1772566948
11891,WXDj6mmyrJi5q5nHKJ6H7w,ixAh9crILnJ9tM8LhWFhkw,5.0,4.2070203218897095,36.0732064948,-115.24353821780001
11892,Z3S7Y6ywAOrWUS-jevfu6Q,nlsibvBeSc8vfus2KuQatA,5.0,4.6291329653087105,36.1015133836,-115.31443387270001
11893,U4INQZOPSUaj8hMjLlZ3KA,inuW6Gl02Mf8G5RRk39_lw,4.0,3.9137533032780327,36.12617589999999,-115.1909378
11895,haSh72Q0MsQZUpWPeVgp0Q,vl2IZrNJEA8npSjqXbdwxw,5.0,4.649222761582908,36.204189,-115.260244
11900,4fE37HSVJitQlI78K8uM1A,wShT0KXCW0ZAnNKdJr_1pg,3.0,3.726196829032876,36.158593860399996,-115.3111246369
11902,bN25cOkFDluT1NjMNkWqAQ,2weQS-RnoOBhb1KsHKyoSQ,4.0,3.721446751646049,36.1268872232,-115.16559004780001
11907,nUEnHqno4hT6YqDxgsKM_Q,WmLTIN4qzZ8SjpPxsPH27Q,5.0,4.558860169305354,36.19739439999999,-115.2579239
11913,LkhR5vafpSVx11WCl2wXMQ,y4ETe3DkcIjjr_eyeg5U5g,5.0,4.689667402902389,36.158705,-115.15293
11914,5PhGjB3gaWXgdOjZb3UyGA,auTNigMttjBBTj1MNxOeFQ,4.0,4.059341061113165,36.015472515999996,-115.1171127611
11915,g89D3f_9GnTzHPNoxIpuKQ,EAwh1OmG6t6p3nRaZOW_AA,5.0,4.182381888227897,36.11299620000001,-115.1633962
11920,NXaIkd4sEMDiXlfHOJkO8Q,2SfSzEd3B7WimeZac23zhg,3.0,3.6810847886684166,36.166996958,-115.286524787
11923,4vj_0BQeXjCyNB7ESS5mGg,1jpYP-JNOEYCMIzP4OlGuQ,4.0,3.270557881851901,36.1462185653,-115.24248629809999
11928,enNgSlVFfjDtegqVsVUYKw,25wTaO0_Rk-GLb4k2uMs0Q,4.0,3.987191666052056,36.122881,-115.168939
11933,rYGi5DJ_54qeoWkkqB21jA,2reHgsuAWofHfocfJ4Xs5w,4.0,3.8326906489830455,36.126806812,-115.2413902564
11935,z8wN6EQuw_JF-zTjcNgsLw,IB8zLlGraOg9LU7qQVLPyg,4.0,3.8276106105986636,36.1268121273,-115.1747676949
11943,xymN6nkSGPL4A2D3C2DuaQ,LPnGdeEJyMMO02e02PqZBA,4.0,3.1167487577867745,36.118399,-115.172945
11948,PsF-A4zQ2n7o1SF6oUNjcw,2weQS-RnoOBhb1KsHKyoSQ,4.0,3.4000185199847417,36.1268872232,-115.16559004780001
11955,3kKfcfYKpNjQAOhhB5l7Vw,hU7z5Jtl57RIODS0hPg9Ug,3.0,3.262587285574285,36.1433424,-115.29815829999998
11965,QzXS25_FwIUrYTyDMZkUQA,IZivKqtHyz4-ts8KsnvMrA,4.0,4.315179449888744,36.1270199715,-115.2096439898
11967,f4GXSyxFoHFNW7Og0J3WXw,gO_z_5FQVHLCiJjOsfE1fg,4.0,4.193554038651056,36.156898362199996,-115.2919117492
11968,sa5zd7bwBQzajQB48Y9SUw,jBh399TajGcH28Zo2J1pHw,4.0,3.6609027565670873,36.1515318,-115.33301570000002
11974,qmYullp32aXFUr8WMVFrOA,WXSsJIO_uGGSxS9qC8x1gQ,4.0,3.8905250919484717,36.11311060000001,-115.3060468
11977,FEwPxhjdVKxSPVQQAHX2gg,D6K3VT6S8FwFm4u5uN8T8g,5.0,4.131429602865095,36.1595762338,-115.23308929950001
11978,TGSi0e7-ovol_PBIQgodOg,DLJCwHGtbAV31UQ1lnIjlw,4.0,3.2270098280713047,36.1449499,-115.301818
11979,Cfwvos6oFlDquGiI2Qy1gQ,UMqfeCItzQ2glr4d9apGlA,5.0,4.767619873929935,36.0719274658,-115.10703395629999
11981,_VLJPIDqRMwtuF17Dcz-EQ,Ub8goFppwZkOGTpfoWF4JA,5.0,4.081064010111378,36.0856477707,-115.1194258816
11986,pxzs-Dy2hXTis-PuNCV37Q,DYAorbxOyubUB_wtQRCdug,4.0,3.7115353001811737,36.129857,-115.275526
11995,8zW4qtfbBQ6X8c-pbKYILw,8chcaZIRlP4p5anpzUB3FQ,5.0,4.459658890363401,36.1240118581,-115.27947484030001
11998,5-t2GXKX1FqW7U9MV2eUWQ,_8mBVtt6yhkS0YtT1FGBNg,5.0,4.019835156154055,36.19185,-115.3053811
12000,I2qJvA0tbGdZJ3XrwzwfzA,eoHdUeQDNgQ6WYEnP2aiRw,4.0,3.1826271761828018,36.1156697204,-115.17331657959998
12004,IVTJIQEWwgZZBZjVtguJDQ,eR7Iw_X54m3YLWkXp9y35Q,5.0,4.224899351025303,36.0479852,-115.2244319
12007,kzRq4H_nSf4b3F_sdymWSw,GxfgOFgUhv2rfr3FXVWfCg,4.0,3.4536595835905564,36.0573008729,-115.12830092790001
12012,UYcmGbelzRa0Q6JqzLoguw,eS76100l3h7Ollb5s3_M4A,3.0,3.5942172483787207,36.0280976,-115.1189137
12014,Dxg45fV8RbT7l6parLymQA,0_aeYE2-VbsZts_UpILgDw,5.0,4.586410796335428,36.152831458,-115.3338667748
12016,PKEzKWv_FktMm2mGPjwd0Q,4bqbAhYZQeokD3zqN77XLA,3.0,3.214658811850505,36.110774,-115.171327
12017,U4INQZOPSUaj8hMjLlZ3KA,H8qpFitIesth86zqR4cwYg,5.0,4.0367306679213675,36.107727,-115.176986
12019,vlc6EN9zb66D01fLE8ehPQ,Z1E36owKeeZKDL-9ZuanJw,3.0,3.511584358374676,36.123486797199995,-115.2799091107
12021,29yBaTFMSh-l6wNwy9d_mA,iw1WJt3wl6-NquZGKVamLw,3.0,3.255941251092143,36.1150593,-115.1487308
12024,2SOllnamTrDPyVtBtTKzbA,eoHdUeQDNgQ6WYEnP2aiRw,4.0,4.172880972318214,36.1156697204,-115.17331657959998
12027,UTfHHn6hDDKGNeF1tExzLA,eZcCFV-8X91ZSnmB9807bw,4.0,4.066813309523618,36.164628275300004,-115.2892069902
12028,CNaaizAUc2c4WIb1M3BBPw,ybHlmdUHLPKfv85bRK4Wtw,5.0,4.951047114326802,36.0350856,-115.1357861
12031,BI4jBJVto2tEQ0NiaR0rNQ,IJGrBQyYpCBkbZx65H5J5g,4.0,3.7177138819439888,36.02075794,-115.11916687120001
12038,hM3oEy9HoC_uQExSdwUysg,AkG4ozbKUgjDk8-Mmywsxw,4.0,3.7079174331494538,36.1963785,-115.0344585
12040,FgHMbc54PO0zBPW279HJYQ,vjhB95c5nOXflNoyq_jKzw,4.0,3.2551406585907685,36.009253,-115.1169844
12041,NhgU7RhuYYFmpkb1jlYJ6Q,2iTsRqUsPGRH1li1WVRvKQ,5.0,4.36412647125756,36.1678783157,-115.1406404749
12043,zfP7JESA_WfKvNQzYJDa7g,2Mp53KxlGeZJkodTuqpVow,5.0,4.472408670871354,36.102324,-115.169228
12047,Bbar1EB4JEviStEAqUEFOg,ijg7qQCYnhUWBd5JUxbfvA,3.0,2.8349492087450536,36.1473845,-115.1566778
12048,rtOP1AmOHbZv9yQ7VI8InA,k9b96JXlNewj36ddrce9Jw,5.0,5.0,36.1667834,-115.28619679999998
12055,-MqEeaw31xIn1U8mSPWG-Q,PM0A7ZgbxvtbRCj931PbyQ,4.0,3.706229731949133,36.013144,-115.136143
12058,j7Ew20Kh33lFEaUXW1rGNw,U-zsJM-VN89i3PbaIbKmJw,4.0,3.4733564694013923,36.105489493600004,-115.1761727102
12061,X7zysG3Cja6G2blwDyE76Q,ZFyJ83LJkkO1dP82kzXKNg,5.0,4.108396658700214,36.114897,-115.139774
12062,PKEzKWv_FktMm2mGPjwd0Q,2iTsRqUsPGRH1li1WVRvKQ,5.0,4.173268574661706,36.1678783157,-115.1406404749
12063,dwHaW-eG9QEaXghclhGV4Q,DkYS3arLOhA8si5uUEmHOw,4.0,3.8855880728843286,36.109418,-115.1718738
12064,XOCyTfXy26xi4gZeun9v9w,tA5mqEP68qjbTFK9c14D7A,3.0,3.904486515803105,36.0463716252,-115.24358868600001
12065,uU2B1vrqkpWJI30xoooabw,Ja6XZ62g2hw1XOV4Kkm1Aw,2.0,2.58615124050268,36.172836,-115.195816
12066,Jtoi5k9Pw_L4MOP4SfJTNg,Jy6ru0Hz-9Yc5v006-YmUQ,4.0,4.407572298525602,36.069708,-115.262609
12069,tH0uKD-vNwMoEc3Xk3Cbdg,4JNXUYY8wbaaDmk3BPzlWw,4.0,4.100438920596657,36.112859,-115.172434
12070,SY1A9bpeEYHiVIDZtsrj4Q,eoHdUeQDNgQ6WYEnP2aiRw,3.0,3.152193724472417,36.1156697204,-115.17331657959998
12072,9UhFXaFVNQ9q4tTtR55vUw,XeDLyY2a7nZ3IEY4RYslXA,3.0,3.91120972156379,36.147496,-115.2980657
12079,bLbSNkLggFnqwNNzzq-Ijw,ydcNlRMKs93AQpOhVkSrGQ,3.0,3.64993599531556,36.135635,-115.2304131
12080,YSGUCqerQCEHOL8HdWxAeQ,tMdgY7Ou4k3bYZZulJCiuQ,5.0,4.391677327003647,36.1619276,-115.1346287
12081,-xDW3gYiYaoeVASXywTPgw,pomGBqfbxcqPv14c3XH-ZQ,3.0,3.753180363036164,36.2988751854,-115.28008818629999
12082,SSlZXVox-7YGRIKu6OIgeg,bRR4gsjHv0F_RnRGjQBqlg,4.0,3.782519486120011,36.1250824,-115.2794907
12086,UvY0E6Wuhv_0Bita52RPOw,HD4JDFoc_htq5VYESJT8gw,4.0,3.120433825584842,36.1252875,-115.2462028
12089,cuCf5ydDSmXAgAeCf8ELtA,V_KBvMXyBjvLH3rYcn-eXw,5.0,4.262135582872328,36.1962809,-115.25090559999998
12092,whINg-cC-FiAv_ATDGMDTg,eiTWTVThkHr-DKXxIysbgA,5.0,4.239175440641603,36.04375,-115.243965
12099,iSC96O2NjQc3JExGUHQG0Q,gwYt_q3Ob7aQJIefIBsZiQ,4.0,4.157298921805792,36.058716,-115.2433335
12100,j6Bdnlcu3mwrDmDIOPXbSg,D6K3VT6S8FwFm4u5uN8T8g,4.0,3.8797284041914795,36.1595762338,-115.23308929950001
12101,abzIJZ1HBSsCh3X7xUAZ0w,UMqfeCItzQ2glr4d9apGlA,4.0,4.051185670347038,36.0719274658,-115.10703395629999
12107,p9c15C0TiryLJKobzwPt1A,UeMt6BCYA_ETI67HcYK7jQ,4.0,3.5068207688431148,36.2388966082,-115.1560762525
12111,2IZGKF1hZaVfEPZ6D-kXXQ,RESDUcs7fIiihp38-d6_6g,5.0,4.085008276379095,36.116113,-115.176222
12114,qb-8RrNbVj-3WkXYuxpi3w,2OJrznHaA4Gz_KYbQnAuzQ,3.0,3.6973914377719392,36.1254066954,-115.19594139120001
12118,CDvhiRiczAq0M5pktyiyog,YqhhwTqRdLsf7V4yKA33-A,4.0,3.1382726781375747,36.2382786609,-115.11923571969999
12119,PeggnzOiy0tDQDpWNv0kQw,_6UaHEnDDbUla3Pa3VVu3Q,5.0,4.745597532253753,36.0531819627,-115.24144551639999
12120,idxdnn_cRg1sOk_Lpcv7kA,zdcesxBdjljRgS0QmCgkBg,5.0,4.080687677349037,36.121429,-115.1448532
12121,yfiCKqdrk_i9Pa7ochyWtg,A8IouaHOlMHoVIRuAKbKzA,4.0,3.8544719227966735,36.116914715300005,-115.18626749100001
12122,01HQG1i5zBwmi0nRD4o1Ng,E9Bq0UKtg3tB1yr2QXZ0Dg,4.0,3.3918673515990228,36.1673716877,-115.2859813316
12125,dXIO-WFQJ8pwQ5M2STewZA,y4ETe3DkcIjjr_eyeg5U5g,4.0,4.382501681075347,36.158705,-115.15293
12127,vA-q5dCmK75Ox5YkU9ADRA,2LNnIARy-lGmrlEMZSxZ1w,4.0,4.290069696982273,36.100745,-115.103546
12132,M4tyqwsqBRXKAasRrFAD7w,F3oDNZGUJBIHHy4wQ5jRGw,1.0,1.887510423773529,36.048266,-115.243586
12135,WANhIVSoD5oIIu2LfKx5Ig,wX1ORSDKPkA5ftE7F6UONw,4.0,4.247756940321714,36.1714234,-115.2452456
12140,CdJMYUdSAYu6ZjpgOenvnw,hrNIDao4XnOhrv7aaFehTg,4.0,3.8263683545232174,36.0550930904,-115.2833114924
12141,i_DR3vdE73nVm2GlMbGpGA,y4ETe3DkcIjjr_eyeg5U5g,5.0,4.332751786030797,36.158705,-115.15293
12142,PcBKCHMhV0pxmYjzGUKmYg,Ta4GRuHyZvU5H_l5IAG1PQ,4.0,4.203052601688706,36.1261011509,-115.22337858590001
12143,fVILhIglx6RNOXQba5t4kQ,tA5mqEP68qjbTFK9c14D7A,4.0,4.178395238991942,36.0463716252,-115.24358868600001
12146,bnk8hI3N5tprKm_lMK4I-w,hySFMXFqyb7rNuxS8koNrQ,4.0,3.1460527216185485,36.00232000000001,-115.20777
12148,0QfV3xDQ87R8mBqa1W7xlQ,eJPckkV1k7gn0V2awA1pzA,5.0,4.910482415553318,36.0627365112,-115.2236785889
12149,NjNJ1JLnMlOfnDI6Oz6Qew,hIUKufhwR6Ifn7bi0-phLA,5.0,4.571152707493796,36.066865,-115.27324099999998
12150,zB1GFKkXqn-vgoIgkjhPYg,5fpXjlC71y_mKORnPdX5zA,3.0,2.8377859622391934,36.0836794,-115.0334159
12151,zWHQE9iKCAi3G-JlDyjcXg,0EgYXYjt2XJL4hlsKnzrcw,4.0,4.540712705561326,36.16574110000001,-115.1329505
12152,rYnHybeEX8U22M3waYztLg,ixAh9crILnJ9tM8LhWFhkw,4.0,3.8557728862925966,36.0732064948,-115.24353821780001
12155,XOCyTfXy26xi4gZeun9v9w,IZivKqtHyz4-ts8KsnvMrA,5.0,4.2781658331242935,36.1270199715,-115.2096439898
12156,i6w0VfTvvvbPk6Rj2gsBdw,DLJCwHGtbAV31UQ1lnIjlw,3.0,3.4579346611008304,36.1449499,-115.301818
12159,whINg-cC-FiAv_ATDGMDTg,ze8qCibT7XPZ1z4xbOAezA,2.0,2.6273120249620487,36.0476343582,-115.1717092051
12161,_7PfR6Tvh2xTbiVi1GELoQ,e13SEvJud_vgeDR_doL4sQ,3.0,3.407000298703286,36.094254,-115.176019
12162,McDGTZ5J4ViG46PNrkPOfA,OY-QPfMdLueBtJgne_9KzQ,2.0,1.6203331798363194,36.2188,-115.281
12164,wEKz17-8up1VLYqYJBPWEA,uW6UHfONAmm8QttPkbMewQ,5.0,4.349759572879134,36.0420628,-115.2781558
12166,x-W0OQiUdNLsoMhg6GfXSg,7vWb1Afpm2arr8NCaE_EyQ,5.0,4.041147283154757,36.1687145,-115.1355313
12168,EqXooCH8CV3yzATS-mZvaw,sJBem81QF7l_43aF7xtLYQ,4.0,3.9630174141933168,36.1594117123,-115.2046195418
12171,popIaW2lRj-UTgfEwZqGlw,m3XyLvnOVvt-jECDnEWuwA,4.0,4.324797679128043,36.0572932,-115.17556129999998
12173,pUQdU4MlkB46jIdYs9oMUA,v1AE1LLWDOqe8ubOzqKADg,4.0,4.492598095087961,36.02623279999999,-115.1193237
12177,uYlzvshOSWCTwNLFBELTug,ij7p-hbzxWCPTCj9HA8iwA,5.0,4.057517160145732,36.113229,-115.24165
12179,GmXOSEbXy8JXmvo9hM5WWQ,oH6QAuoTLFaX97oqqpLTMg,4.0,4.374424852467351,36.042461,-115.2782
12180,eOIMO2wT_WbNqmavhnCRxw,Ums3gaP2qM3W1XcA5r6SsQ,4.0,4.006533251741682,36.2776136535,-115.2870445983
12182,yLCsv3QheMmnZJyKgDdSqg,pomGBqfbxcqPv14c3XH-ZQ,4.0,3.3109552264938835,36.2988751854,-115.28008818629999
12183,iAevEfcmtCr2cpd6IRqnTA,Xspg78dOvuedvuPEUwZBjw,5.0,4.237773259147587,36.1691083,-115.1395836
12187,re23n_VeYHGPFmNOgLrAqQ,3uC7Lbc3RgUDTWQlBu4PqQ,3.0,3.894494330611325,36.12291,-115.17071599999998
12188,hZfzVrhsCQ9JDAb2jYoJNQ,vstifTjwsVFXc1aprX9_iQ,5.0,4.204521747777855,36.2649695,-115.2567025
12189,JlwWHBFT76iSJe5mWIcZ4A,fL-b760btOaGa85OJ9ut3w,5.0,4.1063169375281845,36.1321875,-115.1770963
12192,jJrB8Mp3qAPRfejLuSI38Q,hgeXEGD9lRX4ohj7afSJnw,3.0,3.8730627281864045,36.0555646163,-115.2258749184
12194,B1829_hxXSEpDPEDJtYeIw,oUX2bYbqjqST-urKbOHG6w,4.0,3.8913863824968566,36.0481653646,-115.2442547161
12196,ZlbhrqZMbRGq6qVeV0AISg,zEaGcSVPDQipnRdEZp-F6g,3.0,3.621747719582786,36.1578224556,-115.3112018601
12197,PomQayG1WhMxeSl1zohAUA,m5niZy68d2gTtVWz89elfA,4.0,3.78104782869714,36.07165139999999,-115.1766186
12198,PSI7wvuqEhhV9Jh_fP2eZQ,UUGoM4q4i8rK2CBRS0xDAw,5.0,4.331988598251997,36.1119459216,-115.1768767834
12199,Wvdus3DyQLqhNJXuB8t0aw,MqYYYNA-ZYvV-1w5qcmMoA,5.0,4.17580423667768,36.0912561066,-115.17648249860001
12200,e1z9K45idYRUBn7Sps6T1w,zpoZ6WyQUYff18-z4ZU1mA,4.0,4.643188690646378,36.1599382942,-115.1474527177
12201,aiTzsWRE8wV-DodyrHHvMw,lF3klLu44Jaq3UqO9a50Pg,5.0,4.387146896433958,36.1938489978,-115.2063675082
12206,KANWuzz4Gz2gNQH4xC53cA,IOEGLxXwCNiq4P-U359D7Q,4.0,3.862239617572536,36.1385152,-115.2843553
12210,P19z16iz5I9Hh4T99pY8Sg,3BCsAgo_1i4xMuTyLKMLRQ,5.0,4.28345869848448,36.0758761,-115.1817259
12212,oknzpMgHOnbijayveG-PKQ,7wHLFohwCw8l6WS-feLjeg,5.0,4.111387334976603,36.1229130301,-115.2799369767
12213,HaPtQKTZmtIDjyKzjaCmqA,T1XikHI9k4VtoNzQVpIATA,5.0,4.319538327219047,36.1002242,-115.1153839
12215,7FGaox4G5LG361eZkx4o_Q,IWN2heYitkg-D4UdqfxcMA,5.0,4.672801938616479,36.112279,-115.172397
12218,Mfmx6DSGOrJjr4jeWmqCuw,2dCnTMv3Hh-fM8bOjYS4Xw,5.0,4.113777875120529,36.1437858,-115.2266305
12223,yLCsv3QheMmnZJyKgDdSqg,igHYkXZMLAc9UdV5VnR_AA,4.0,4.1414789632437925,36.166576,-115.286232
12224,cr9HamWYnh-CdYzxJNwCOA,PkqN5st3zZ_Xce_5QlBtNQ,5.0,4.12634658959198,36.1807743109,-115.25897435379999
12226,d5WLqmTMvmL7-RmUDVKqqQ,NoA6bD6W7z_Aztk_cOU5cg,3.0,3.4429945318734645,36.1661416,-115.1563999
12227,lT49-Xggq_VAB2E9dce0yA,EUskCVPgHoIGl3Ao0VUNLA,5.0,4.44899409492235,36.1589789702,-115.12224310319999
12228,HMoBOezcr39lOQwZXKT_6w,DqcD3YflYhArFsC4KVUnOw,5.0,4.904242886065284,36.0126172464,-115.1197073758
12229,sa5zd7bwBQzajQB48Y9SUw,A0X1baHPgw9IiBRivu0G9g,4.0,4.095469254395696,36.157591127399996,-115.2856576831
12232,NnRw7bdSHviQe5swWCv9iA,FvVSy2r7_zDEhZWqLgjXNQ,4.0,4.3424033111492575,36.1761018,-115.2602821
12234,IPlLcdNG426qOopHH4EwkQ,fAlKTsfsUF6A5iujEI2Z1w,3.0,3.177752478432222,36.117683,-115.171248
12237,GOTjwdXD6bNZ-_qjY7GYYw,KUOa1acSFn6DkO9jp-sn6A,4.0,3.8173481234613056,36.0372583,-115.1984108
12238,dAfdS9l7DOMze3orptDxiQ,igHYkXZMLAc9UdV5VnR_AA,4.0,4.754077393389145,36.166576,-115.286232
12239,SoiacX2r2mvHqIh3GgRMUw,hT86CbF0p75wKqgAEbWVrA,5.0,4.053355873095145,36.1242915571,-115.2078325097
12245,VgG_4NU41eZbpidLyfk3vw,_RiwESa2w64ls6y_5tE4CA,4.0,4.396895883393654,36.11412410000001,-115.30871090000002
12246,LBnjYRrpTKgtGkW0ea7Ecg,YVd2yYNjpiFg2s4ToMRmPA,3.0,3.8306160037616737,36.113987085,-115.3086563945
12249,AyjqBovADgbskmLrIBOMlQ,U4ncU-YfIipnTetJDZLGlw,4.0,4.5321427539161006,36.127224,-115.1715513
12250,ld0V9rlOR4wllUpGhiFtxQ,FMnH5WIRLyexBYMBUUnDxQ,4.0,3.7865736868112783,36.156348,-115.334471
12253,EXouLmmMWB2U_tVpp7yioA,7wHLFohwCw8l6WS-feLjeg,5.0,4.3823344947973935,36.1229130301,-115.2799369767
12254,YfYas8wdkrrvbqXcBH9x9w,nyQsUIuE5hSPVbS4Z5O_UQ,4.0,3.6263972285216255,36.1673841,-115.1458384
12255,sT24I2klqh6_KUwcfRGNUA,D_24gRsnae7guxJE8gLgtw,5.0,4.201729720974939,36.0856385,-115.2258377
12257,haSh72Q0MsQZUpWPeVgp0Q,qVO3l9Q0-KVQE7W9JL9ePw,5.0,4.416483191387177,36.127061,-115.241457
12258,9bxdPvAhP6cuipD5s2UnCg,xtYiHTmunjfCN2sUaQxBjA,3.0,2.8598334397382184,36.1172377683,-115.18761798989999
12260,pUQdU4MlkB46jIdYs9oMUA,fL-b760btOaGa85OJ9ut3w,4.0,4.535302987807309,36.1321875,-115.1770963
12270,mxwMqra7TEZ6K4ML3DgPmA,YNHvFEvp9VDNwX5VhRanYQ,4.0,3.1538457226266763,36.055816820100006,-115.28128738
12273,2SOllnamTrDPyVtBtTKzbA,5ma1OUQWy_Ds80xUiP7JPQ,4.0,4.988827314540583,36.126649,-115.225307
12274,NCRGj36ihdwX-VUCYEX41g,XZ7eQLjyGXf6y69UT4SGhg,4.0,4.631329441272476,36.124693,-115.297912
12279,WpCqwLoXyRL8Yx0NbPzxDw,fW7SHgmidc32kHSoyLTM2A,4.0,3.932250936342005,35.997073,-115.244096
12282,oMFeTt2Ry4m2ZIcgKKqx0A,VCzxfiTZP66V71j4r1ZKxA,5.0,4.952639233592593,36.146903,-115.2429308
12287,n86B7IkbU20AkxlFX_5aew,r1Uj2CHlp0N3U_XKMIk_GA,3.0,3.5330606236290016,36.142796,-115.221713
12288,U4INQZOPSUaj8hMjLlZ3KA,mShOJ9qFk79KnZq7E8k9hQ,3.0,3.305348624636933,36.0687375761,-115.1771344056
12290,NJxfyWtbOi9WDxAvfgqLIg,7sPNbCx7vGAaH7SbNPZ6oA,4.0,3.4454706081381894,36.0426311,-115.1530184
12293,PMzMA8lz3TSQGnSSxbg3yA,aGDo7GDN5YLvpYykpSLkbw,4.0,3.410450746820576,36.155323,-115.149618
12303,_pMzR6yoPbU98t-NH8TZ3w,WETHRoXB2IbixndSlOktJA,4.0,3.443559995335176,36.2835006714,-115.26988220209999
12304,jPcrABeWgWlTPi-E0Op_aA,Ia1JlEo7UUyZtmqRe1K1Pw,3.0,3.8038439132210136,36.1486981,-115.3331133
12306,P19z16iz5I9Hh4T99pY8Sg,FNe5PPA9pyj8FjcDefCBpg,5.0,4.211315306776903,36.143956,-115.1930886
12308,2YiBYO8n32upYTJnpWgqLg,Lzv68iVkRHstVvW3aXNWkA,5.0,4.118512562476462,36.0719295,-115.1069118
12310,L8P5OWO1Jh4B2HLa1Fnbng,Z1E36owKeeZKDL-9ZuanJw,3.0,3.0035102195408347,36.123486797199995,-115.2799091107
12313,826BORdXkmmTE6fait6PdQ,0d0i0FaJq1GIeW1rS2D-5w,4.0,4.122192484633908,36.103262,-115.174101
12314,17f-n5Rouu89FSKuc4c7xw,6H8xfhoZ2IGa3eNiY5FqLA,5.0,4.610169417672973,36.1266205315,-115.2099518968
12316,4IZxXA8XxeUXEjNf6yZamw,0YG_kM5caZhtwd6nbnei6A,4.0,3.606332483490025,36.1430055233,-115.174380141
